TIMESTAMP;LAI
20201022;1.42
20201023;1.41
20201024;1.41
20201025;1.4
20201026;1.4
20201027;1.39
20201028;1.37
20201029;1.36
20201030;1.34
20201031;1.32
20201101;1.29
20201102;1.27
20201103;1.23
20201104;1.19
20201105;1.16
20201106;1.11
20201107;1.07
20201108;1.03
20201109;0.98
20201110;0.94
20201111;0.89
20201112;0.85
20201113;0.81
20201114;0.77
20201115;0.73
20201116;0.7
20201117;0.67
20201118;0.64
20201119;0.61
20201120;0.59
20201121;0.57
20201122;0.55
20201123;0.54
20201124;0.53
20201125;0.52
20201126;0.52
20201127;0.51
20201128;0.5
20201129;0.5
20201130;0.49
20201201;0.49
20201202;0.49
20201203;0.48
20201204;0.48
20201205;0.48
20201206;0.48
20201207;0.48
20201208;0.48
20201209;0.48
20201210;0.48
20201211;0.48
20201212;0.48
20201213;0.48
20201214;0.48
20201215;0.48
20201216;0.48
20201217;0.48
20201218;0.48
20201219;0.47
20201220;0.47
20201221;0.47
20201222;0.47
20201223;0.47
20201224;0.47
20201225;0.46
20201226;0.46
20201227;0.46
20201228;0.46
20201229;0.46
20201230;0.46
20210101;0.6
20210102;0.59
20210103;0.59
20210104;0.58
20210105;0.58
20210106;0.58
20210107;0.57
20210108;0.57
20210109;0.56
20210110;0.56
20210111;0.56
20210112;0.55
20210113;0.55
20210114;0.55
20210115;0.55
20210116;0.55
20210117;0.55
20210118;0.55
20210119;0.55
20210120;0.55
20210121;0.55
20210122;0.55
20210123;0.55
20210124;0.56
20210125;0.56
20210126;0.56
20210127;0.56
20210128;0.56
20210129;0.57
20210130;0.57
20210131;0.57
20210201;0.57
20210202;0.58
20210203;0.58
20210204;0.58
20210205;0.59
20210206;0.59
20210207;0.59
20210208;0.59
20210209;0.6
20210210;0.6
20210211;0.59
20210212;0.59
20210213;0.59
20210214;0.59
20210215;0.58
20210216;0.58
20210217;0.58
20210218;0.57
20210219;0.57
20210220;0.56
20210221;0.56
20210222;0.55
20210223;0.55
20210224;0.54
20210225;0.54
20210226;0.53
20210227;0.53
20210228;0.53
20210301;0.53
20210302;0.53
20210303;0.54
20210304;0.54
20210305;0.55
20210306;0.56
20210307;0.56
20210308;0.57
20210309;0.58
20210310;0.59
20210311;0.6
20210312;0.61
20210313;0.62
20210314;0.64
20210315;0.65
20210316;0.66
20210317;0.67
20210318;0.68
20210319;0.69
20210320;0.7
20210321;0.7
20210322;0.71
20210323;0.72
20210324;0.73
20210325;0.73
20210326;0.74
20210327;0.74
20210328;0.75
20210329;0.75
20210330;0.75
20210331;0.75
20210401;0.74
20210402;0.74
20210403;0.73
20210404;0.73
20210405;0.72
20210406;0.71
20210407;0.7
20210408;0.69
20210409;0.68
20210410;0.67
20210411;0.67
20210412;0.66
20210413;0.65
20210414;0.65
20210415;0.64
20210416;0.64
20210417;0.64
20210418;0.64
20210419;0.64
20210420;0.64
20210421;0.64
20210422;0.64
20210423;0.65
20210424;0.65
20210425;0.65
20210426;0.65
20210427;0.65
20210428;0.65
20210429;0.65
20210430;0.65
20210501;0.65
20210502;0.65
20210503;0.65
20210504;0.66
20210505;0.66
20210506;0.67
20210507;0.67
20210508;0.68
20210509;0.69
20210510;0.7
20210511;0.71
20210512;0.72
20210513;0.74
20210514;0.75
20210515;0.76
20210516;0.77
20210517;0.78
20210518;0.79
20210519;0.81
20210520;0.82
20210521;0.83
20210522;0.84
20210523;0.85
20210524;0.86
20210525;0.87
20210526;0.88
20210527;0.89
20210528;0.9
20210529;0.91
20210530;0.92
20210531;0.93
20210601;0.94
20210602;0.96
20210603;0.97
20210604;0.98
20210605;0.99
20210606;1.0
20210607;1.01
20210608;1.02
20210609;1.04
20210610;1.05
20210611;1.06
20210612;1.07
20210613;1.09
20210614;1.1
20210615;1.11
20210616;1.13
20210617;1.14
20210618;1.16
20210619;1.17
20210620;1.18
20210621;1.2
20210622;1.21
20210623;1.22
20210624;1.23
20210625;1.23
20210626;1.24
20210627;1.24
20210628;1.25
20210629;1.25
20210630;1.26
20210701;1.26
20210702;1.27
20210703;1.27
20210704;1.27
20210705;1.28
20210706;1.29
20210707;1.29
20210708;1.3
20210709;1.31
20210710;1.32
20210711;1.32
20210712;1.33
20210713;1.34
20210714;1.35
20210715;1.36
20210716;1.36
20210717;1.37
20210718;1.37
20210719;1.38
20210720;1.38
20210721;1.38
20210722;1.39
20210723;1.39
20210724;1.39
20210725;1.39
20210726;1.38
20210727;1.38
20210728;1.38
20210729;1.38
20210730;1.39
20210731;1.39
20210801;1.4
20210802;1.41
20210803;1.42
20210804;1.43
20210805;1.44
20210806;1.46
20210807;1.47
20210808;1.48
20210809;1.5
20210810;1.51
20210811;1.52
20210812;1.53
20210813;1.54
20210814;1.55
20210815;1.55
20210816;1.56
20210817;1.56
20210818;1.56
20210819;1.56
20210820;1.56
20210821;1.55
20210822;1.54
20210823;1.53
20210824;1.52
20210825;1.51
20210826;1.5
20210827;1.49
20210828;1.49
20210829;1.49
20210830;1.48
20210831;1.49
20210901;1.49
20210902;1.49
20210903;1.49
20210904;1.49
20210905;1.5
20210906;1.5
20210907;1.51
20210908;1.52
20210909;1.53
20210910;1.53
20210911;1.54
20210912;1.54
20210913;1.55
20210914;1.55
20210915;1.55
20210916;1.55
20210917;1.54
20210918;1.53
20210919;1.52
20210920;1.51
20210921;1.5
20210922;1.49
20210923;1.47
20210924;1.45
20210925;1.44
20210926;1.42
20210927;1.4
20210928;1.38
20210929;1.36
20210930;1.34
20211001;1.31
20211002;1.29
20211003;1.27
20211004;1.25
20211005;1.23
20211006;1.21
20211007;1.19
