TIMESTAMP;TA;EA;VPD;PA;WS;WD;USTAR;SW_IN;SW_OUT;LW_IN;LW_OUT;NETRAD;G;H;LE;PPFD_IN;PPFD_OUT;CO2;FC;LE_C_ECC;LE_C_REA;LE_C_FVS
201909031930;26.38;15.3;19.07900771403374;100.26;1.7;308.7;0.1947;0.0;0.0;385.38;452.16;-66.78;-39.01;-34.48;15.82;-9999;-9999;730.77;0.1425;1.9201675659665485;0.0;-9999
201909032030;24.56;15.9;14.952014516166203;100.28;1.52;287.7;0.1467;0.0;0.0;377.09;440.88;-63.79;-39.03;-25.99;12.02;-9999;-9999;741.99;0.1169;0.5216830196933673;-9999;-9999
201909032130;23.5;16.200000000000003;12.747353134103875;100.29;1.61;290.9;0.1968;0.0;0.0;372.49;435.48;-62.98;-31.1;-32.93;10.41;-9999;-9999;749.57;0.1321;0.7898845153763157;-9999;-9999
201909032230;22.48;16.599999999999998;10.612614258183484;100.3;1.52;283.7;0.1616;0.0;0.0;368.67;429.58;-60.92;-34.2;-28.61;10.07;-9999;-9999;757.31;0.134;0.0;0.0;9.270121310665113
201909032330;22.01;16.5;9.944420966307508;100.31;1.43;280.2;0.1547;0.0;0.0;367.67;426.32;-58.66;-33.69;-26.0;9.92;-9999;-9999;763.65;0.1072;0.0;0.0;-9999
201909040030;20.91;16.1;8.620384968819845;100.3;1.21;298.3;0.1251;0.0;0.0;365.58;420.03;-54.46;-29.8;-15.79;7.08;-9999;-9999;782.73;0.0759;0.23223729723268804;-9999;-9999
201909040130;19.88;15.600000000000001;7.5962553426404575;100.3;1.33;331.9;0.1366;0.0;0.0;360.5;415.27;-54.77;-31.85;-17.87;6.97;-9999;-9999;802.06;0.0836;0.056744227161460874;0.0;2.920137514937324
201909040230;19.28;15.5;6.846967170187192;100.27;0.99;326.3;0.1194;0.0;0.0;357.94;410.82;-52.88;-35.16;-18.37;6.1;-9999;-9999;826.38;0.1202;0.5544150210642829;0.02899129208449191;4.303563217953901
201909040330;17.71;15.700000000000001;4.552484579070059;100.27;0.44;325.7;0.0581;0.0;0.0;353.37;400.96;-47.59;-34.34;-2.67;2.65;-9999;-9999;870.36;0.072;0.09815308308850279;-9999;1.6032603596037196
201909040430;16.57;15.700000000000001;3.1417214847395503;100.29;0.16;359.1;0.0976;0.0;0.0;350.16;396.12;-45.96;-38.7;9.85;-1.83;-9999;-9999;940.68;0.0373;-1.036045690334824;-9999;-9999
201909040530;16.48;15.600000000000001;3.134118246959382;100.31;0.5;294.8;0.0561;4.71;1.67;350.04;395.19;-42.11;-35.35;-3.88;1.23;-9999;-9999;926.98;0.1795;0.33059742761190003;-9999;-9999
201909040630;17.18;16.1;3.4854624551602527;100.35;0.47;243.4;0.0373;91.78;18.46;350.34;405.35;18.31;-26.1;-2.03;6.52;-9999;-9999;892.02;0.0692;2.6554213685252805;6.395906253205775;10.66665827711168
201909040730;21.47;16.0;9.58534009066868;100.38;1.04;282.3;0.1695;286.61;53.28;362.59;436.47;159.45;12.72;20.38;64.05;-9999;-9999;808.92;-0.1931;46.70454218200625;45.553243310234315;57.28410875567849
201909040830;25.69;14.6;18.402417287369396;100.38;1.48;292.4;0.232;536.13;96.86;378.32;465.57;352.02;38.87;39.57;172.66;-9999;-9999;752.07;-0.4969;162.0097797486858;158.28994001109865;191.14251962973756
201909040930;28.97;12.7;27.304527235152012;100.38;1.96;316.1;0.2936;684.64;119.02;393.92;489.39;470.15;71.27;45.78;250.03;-9999;-9999;715.65;-0.6273;242.66628655661145;241.87984539351137;230.65612617988677
201909041030;31.24;12.8;32.779847138790075;100.32;1.8;330.3;0.3059;795.08;134.4;404.39;509.14;555.92;71.65;85.49;292.12;-9999;-9999;704.79;-0.5991;292.12;292.12;258.5639265181043
201909041130;32.92;13.899999999999999;36.231390380354874;100.25;1.47;316.4;0.2886;873.73;144.15;413.91;526.17;617.32;83.16;143.03;353.74;-9999;-9999;699.37;-0.6445;350.3458540318709;349.80578657816505;285.52129092722504
201909041230;34.71;13.4;42.01200705528216;100.2;1.35;319.7;0.2976;873.27;142.19;423.47;537.93;616.62;80.6;127.67;336.82;-9999;-9999;688.21;-0.514;336.82;336.82;257.2052124441748
201909041330;35.89;12.8;46.35224014869104;100.12;1.45;319.8;0.264;816.64;132.93;427.91;542.44;569.19;90.93;77.06;286.05;-9999;-9999;681.61;-0.3886;286.05;286.05;182.40135437229165
201909041430;36.67;11.7;50.0435069912816;100.05;1.05;312.7;0.2517;703.92;116.77;428.91;542.18;473.89;53.33;47.03;269.16;-9999;-9999;677.42;-0.3481;269.16;269.16;245.80203473897052
201909041530;36.75;13.3;48.714777035683625;100.0;0.69;2.0;0.2533;496.65;83.6;431.8;532.84;312.01;32.6;3.62;220.79;-9999;-9999;673.42;-0.2842;220.79;220.79;119.99248492504113
201909041630;36.32;14.6;45.96879884279508;99.97;1.74;346.1;0.2427;327.54;59.09;429.31;520.1;177.66;9.26;-43.46;170.89;-9999;-9999;676.12;-0.2065;170.89;170.89;111.27168035639265
201909041730;34.31;16.4;37.79174702897295;99.99;1.59;320.8;0.1856;121.91;22.85;419.37;498.32;20.11;-4.18;-49.41;89.2;-9999;-9999;685.72;-0.0496;66.56420882399703;61.899109217025;65.69238586771866
201909041830;30.38;18.5;24.892639673985414;100.03;1.27;299.6;0.0612;5.32;0.74;408.59;467.71;-54.55;-29.17;-9.09;9.93;-9999;-9999;716.14;0.0342;0.40706583587116907;0.0;5.309582441278336
201909041930;27.71;19.0;18.174716033605087;100.1;1.48;295.9;0.0973;0.0;0.0;399.75;454.37;-54.62;-32.63;-17.78;9.22;-9999;-9999;744.14;0.1363;0.5640300443053001;0.5307818950924966;-9999
201909042030;26.26;19.6;14.536054445136863;100.16;1.27;323.3;0.105;0.0;0.0;391.98;448.13;-56.15;-32.56;-17.01;5.04;-9999;-9999;748.79;0.0884;0.3296552175779135;0.6439570910100326;-9999
201909042130;24.13;20.2;9.86653894851747;100.21;1.26;304.5;0.0873;0.0;0.0;386.09;436.12;-50.04;-31.98;-12.31;4.52;-9999;-9999;794.9;0.113;0.12204726969182837;0.0;-9999
201909042230;23.48;19.099999999999998;9.812429271715747;100.26;1.59;303.7;0.1942;0.0;0.0;380.88;435.48;-54.61;-35.92;-32.56;19.64;-9999;-9999;775.03;0.1989;1.3918923311319926;0.7628436848399417;11.03845388746899
201909042330;22.74;17.9;9.745917289802804;100.27;1.54;313.7;0.1881;0.0;0.0;376.85;431.45;-54.6;-26.61;-29.0;10.98;-9999;-9999;778.84;0.1352;0.17279427489442614;0.0;-9999
201909050030;21.84;17.3;8.871282846137962;100.28;1.37;315.5;0.1497;0.0;0.0;377.0;426.57;-49.57;-28.2;-20.92;10.16;-9999;-9999;799.64;0.1045;0.1831522199751257;0.0;5.385232024295203
201909050130;21.05;17.2;7.734183363491859;100.28;1.07;320.8;0.1135;0.0;0.0;380.59;422.59;-42.0;-25.89;-12.23;6.58;-9999;-9999;827.17;0.0775;0.01179138952133618;0.0;-9999
201909050230;20.12;17.7;5.843821134402713;100.3;0.59;267.0;0.0582;0.0;0.0;391.31;418.92;-27.61;-29.58;-3.11;4.04;-9999;-9999;860.61;0.1076;0.0;0.0;-9999
201909050330;20.26;16.8;6.948671031280906;100.3;1.31;298.8;0.1416;0.0;0.0;377.79;418.95;-41.17;-25.5;-17.24;13.47;-9999;-9999;833.46;0.1951;0.12043093213393803;0.030122932694907272;7.417748762123946
201909050430;20.11;16.599999999999998;6.929248509433172;100.33;0.95;291.6;0.1286;0.0;0.0;395.98;418.12;-22.14;-25.94;-11.5;14.37;-9999;-9999;837.44;0.0821;4.13952491285696;-9999;13.553515931546382
201909050530;20.2;17.1;6.56068752068046;100.39;0.85;297.0;0.1534;3.52;1.3;402.42;420.16;-15.53;-19.61;-11.02;24.89;-9999;-9999;859.17;-0.0701;0.0;0.0;17.94324409392692
201909050630;21.54;16.5;9.195303509104768;100.47;1.64;294.7;0.2455;131.04;27.7;395.77;432.03;67.07;-10.63;-0.64;51.61;-9999;-9999;804.99;-0.0414;29.967422683958826;27.143662986362845;39.07510786301442
201909050730;23.95;14.7;15.042970155403676;100.52;2.2;305.0;0.3406;306.46;58.03;401.89;449.1;201.22;17.18;15.65;130.0;-9999;-9999;769.99;-0.496;123.36943329026434;122.04070371784238;120.38717590127223
201909050830;25.59;13.799999999999999;19.006967325054696;100.61;2.2;319.9;0.3319;388.76;69.37;406.27;460.13;265.54;30.56;2.52;171.3;-9999;-9999;751.19;-0.6125;164.58765363271837;162.0172520616018;167.60059415298397
201909050930;26.45;13.600000000000001;20.921427678762512;100.67;1.8;313.0;0.2647;293.76;50.88;422.94;463.2;202.62;27.0;-10.89;166.16;-9999;-9999;728.73;-0.5384;155.44705642571267;151.99411145544164;156.95602153991922
201909051030;26.88;14.299999999999999;21.10766641521092;100.65;1.47;329.4;0.2227;317.16;55.66;427.58;464.72;224.37;10.2;-25.93;162.42;-9999;-9999;710.36;-0.5108;162.42;162.42;162.11187846083044
201909051130;29.89;14.8;27.387867798498224;100.62;1.59;340.0;0.2668;878.52;146.29;410.16;504.84;637.55;74.8;122.73;304.92;-9999;-9999;700.06;-0.7183;304.92;304.92;255.56863119619928
201909051230;32.77;15.5;34.20950016873865;100.53;1.46;304.6;0.2751;864.23;141.04;422.35;523.76;621.78;75.85;123.36;336.71;-9999;-9999;683.4;-0.6299;336.71;336.71;259.62256865099135
201909051330;34.63;15.4;39.76605910433106;100.44;1.69;313.3;0.3366;818.56;133.46;431.12;533.35;582.86;93.2;91.72;352.22;-9999;-9999;677.5;-0.5635;352.22;352.22;330.66843650894924
201909051430;35.65;16.4;41.974208008242925;100.35;1.82;317.0;0.3138;666.39;111.69;441.43;532.88;463.24;58.22;40.43;317.55;-9999;-9999;671.36;-0.51;317.55;317.55;-9999
201909051530;35.72;16.4;42.2002086915958;100.31;2.33;328.6;0.3365;523.3;90.8;435.89;526.43;341.97;37.4;-1.41;247.31;-9999;-9999;672.47;-0.3544;243.65105305597234;242.71106954501136;203.81665485493673
201909051630;34.99;16.8;39.48035934021196;100.29;2.55;323.1;0.3839;298.37;54.12;429.79;512.21;161.83;12.99;-49.82;200.93;-9999;-9999;674.04;-0.241;192.75375612089144;193.4041461738114;-9999
201909051730;33.29;16.5;34.6854210065033;100.33;2.07;318.5;0.3005;111.34;21.64;422.37;494.15;17.91;-10.68;-64.45;101.08;-9999;-9999;681.29;-0.05;70.39722841420371;71.53643382948415;79.90485858236744
201909051830;29.86;17.5;24.61506438276797;100.38;1.53;303.0;0.169;4.46;0.83;408.95;470.78;-58.2;-25.52;-34.21;25.96;-9999;-9999;704.42;0.1246;1.3302983113144262;0.0;11.713993579654858
201909051930;27.58;16.9;19.992960585180796;100.49;2.24;302.5;0.3136;0.0;0.0;397.25;460.32;-63.07;-32.36;-47.32;31.81;-9999;-9999;710.56;0.1667;2.3886854442576326;1.3997934074308829;-9999
201909052030;25.55;16.299999999999997;16.429071364308975;100.59;2.12;302.2;0.291;0.0;0.0;387.37;449.04;-61.67;-27.58;-40.76;21.09;-9999;-9999;726.21;0.1588;0.9710538936889936;1.4911288980370123;-9999
201909052130;23.91;16.5;13.171481496791522;100.66;1.98;297.0;0.27;0.0;0.0;379.75;439.79;-60.04;-30.01;-33.01;17.71;-9999;-9999;734.28;0.1357;0.513475487768132;1.4970979921210752;-9999
201909052230;22.54;14.8;12.512075429583835;100.69;1.89;295.4;0.2919;0.0;0.0;373.22;431.84;-58.62;-37.25;-35.39;26.79;-9999;-9999;739.46;0.1568;0.5228645329899384;0.16405227018076235;-9999
201909052330;21.84;13.5;12.671282846137963;100.7;1.99;303.4;0.3038;0.0;0.0;370.37;427.7;-57.34;-32.57;-34.11;21.86;-9999;-9999;736.7;0.1273;0.0;0.0;-9999
201909060030;21.04;13.5;11.418858449252191;100.72;2.04;304.9;0.2814;0.0;0.0;367.08;423.26;-56.18;-35.62;-34.13;16.69;-9999;-9999;739.85;0.1284;0.0;0.0;-9999
201909060130;19.91;14.0;9.239453346127654;100.72;1.73;317.4;0.2387;0.0;0.0;363.94;417.44;-53.5;-33.31;-24.94;8.89;-9999;-9999;749.92;0.1188;0.3707490943698609;0.24912860959253938;-9999
201909060230;19.27;14.9;7.433046802194729;100.72;1.82;315.1;0.2529;0.0;0.0;365.42;414.46;-49.03;-32.3;-24.62;8.4;-9999;-9999;757.14;0.1297;0.16606197467470477;0.2588498569207333;-9999
201909060330;19.41;15.0;7.528626325856624;100.73;1.74;328.0;0.2473;0.0;0.0;372.39;415.28;-42.89;-27.87;-25.38;10.95;-9999;-9999;757.15;0.1535;0.31499917620930984;0.7880857849378677;-9999
201909060430;18.35;15.2;5.884484119749949;100.77;1.39;317.3;0.1764;0.0;0.0;361.45;409.56;-48.1;-29.11;-15.85;6.24;-9999;-9999;780.86;0.1143;0.08769149430968054;0.0;-9999
201909060530;17.31;15.3;4.4472587097675635;100.83;0.92;295.1;0.1058;4.96;1.59;358.97;404.18;-41.83;-30.63;-8.4;5.01;-9999;-9999;792.2;0.0848;0.20015181157013498;-9999;-9999
201909060630;17.96;15.5;5.0739863244846575;100.92;1.65;286.5;0.2326;124.95;25.14;353.14;412.13;40.81;-22.87;7.81;20.6;-9999;-9999;775.49;-0.0525;14.932109452688765;14.045979522686029;17.200822737858523
201909060730;20.87;15.5;9.159595806242464;100.96;1.97;298.4;0.2974;330.71;62.41;362.18;434.82;195.66;14.03;40.55;71.11;-9999;-9999;751.81;-0.2768;69.67042443871384;69.48838075108154;66.39363496689406
201909060830;23.76;14.8;14.60473734314963;100.98;2.05;322.8;0.3041;524.51;94.79;373.81;456.56;346.97;33.52;65.92;144.57;-9999;-9999;731.07;-0.5084;141.5994660842529;140.67979997309948;139.6349131805304
201909060930;26.33;15.4;18.87759402601381;100.98;1.73;286.0;0.2916;686.47;120.24;386.28;477.07;475.44;64.37;104.67;224.56;-9999;-9999;718.09;-0.693;224.56;224.56;213.38159077237293
201909061030;28.88;15.1;24.6963368205804;100.95;1.45;292.4;0.2928;796.46;135.84;399.48;497.12;562.98;62.89;143.78;305.88;-9999;-9999;701.35;-0.7685;305.88;305.88;272.02524762795974
201909061130;31.31;13.899999999999999;31.86203461167343;100.88;1.6;323.8;0.28;858.91;142.38;410.67;515.22;611.98;70.06;126.5;322.61;-9999;-9999;688.44;-0.6323;322.61;322.61;248.75197744118194
201909061230;33.24;13.600000000000001;37.44186553851839;100.81;1.1;307.6;0.1925;865.73;140.84;420.01;527.98;616.91;72.82;132.19;328.24;-9999;-9999;681.42;-0.5737;328.24;328.24;227.3921054101682
201909061330;34.46;14.6;40.046573680542615;100.73;1.77;280.8;0.336;811.32;132.23;424.41;532.26;571.24;84.58;123.37;405.56;-9999;-9999;674.48;-0.621;405.56;405.56;265.2419371814253
201909061430;34.82;14.0;41.75174409146706;100.68;2.4;302.1;0.3611;700.05;118.62;419.85;527.93;473.35;48.44;48.93;298.49;-9999;-9999;674.73;-0.4566;298.49;298.49;223.4176307057342
201909061530;34.96;12.6;43.58675848526966;100.64;2.68;325.4;0.3916;533.64;94.36;414.0;520.25;333.02;26.36;-4.39;244.52;-9999;-9999;678.01;-0.3338;239.25946354122453;238.8403476490983;170.13922950808663
201909061630;34.25;13.5;40.51074157042268;100.62;2.84;326.5;0.4164;331.43;62.54;407.74;507.47;169.16;10.74;-50.02;178.89;-9999;-9999;679.54;-0.2055;175.98396834051414;176.0087075042013;107.25229708564814
201909061730;32.47;14.299999999999999;34.574994265629776;100.62;2.41;323.7;0.3258;123.57;24.83;399.12;489.09;8.78;-9.12;-68.95;98.43;-9999;-9999;684.42;-0.0476;62.9285435137983;60.77576995829175;76.50878029960205
201909061830;28.44;15.8;22.99208000910519;100.65;1.54;307.5;0.1568;3.84;0.96;386.62;460.89;-71.39;-31.44;-34.17;20.06;-9999;-9999;709.84;0.1031;0.46427713537100873;0.0;19.167749589347103
201909061930;24.94;16.7;14.861047895713117;100.71;1.37;301.7;0.1065;0.0;0.0;373.75;440.37;-66.62;-39.83;-18.85;8.5;-9999;-9999;742.89;0.1145;0.408613847348297;-9999;-9999
201909062030;23.56;16.7;12.352346518210101;100.74;1.85;284.7;0.2054;0.0;0.0;365.19;435.14;-69.95;-40.29;-35.04;14.38;-9999;-9999;740.24;0.1798;1.5426373334694434;0.5340935071016627;-9999
201909062130;22.39;16.599999999999998;10.464017666508724;100.73;1.59;285.4;0.196;0.0;0.0;359.01;428.57;-69.56;-35.57;-36.41;11.46;-9999;-9999;742.51;0.1339;0.16985767106791716;0.5593703758629466;-9999
201909062230;21.08;16.1;8.88020771208333;100.7;1.5;302.5;0.17;0.0;0.0;353.95;421.37;-67.42;-36.95;-26.74;8.68;-9999;-9999;751.84;0.1036;0.0;0.0;-9999
201909062330;19.09;15.9;6.1837785232493285;100.72;1.22;321.4;0.1085;0.0;0.0;347.61;410.35;-62.73;-36.74;-15.83;4.14;-9999;-9999;776.66;0.0931;0.15785191611148458;0.0;-9999
201909070030;18.72;15.4;6.179052389794018;100.72;1.91;312.2;0.2274;0.0;0.0;344.32;409.8;-65.48;-39.77;-31.11;9.26;-9999;-9999;778.07;0.1391;1.089345165550064;1.3482329504269386;-9999
201909070130;17.6;15.3;4.812427905974587;100.69;1.54;320.6;0.1749;0.0;0.0;340.34;403.78;-63.44;-41.18;-20.62;4.02;-9999;-9999;788.91;0.0868;0.0;0.0;-9999
201909070230;16.93;15.4;3.8775873322420953;100.68;1.5;327.2;0.1533;0.0;0.0;338.81;399.93;-61.12;-33.56;-19.41;2.94;-9999;-9999;811.82;0.0933;0.24925802685878518;0.21413568374449435;3.3775426590093445
201909070330;15.68;15.3;2.5011393380821545;100.67;0.76;292.2;0.0749;0.0;0.0;335.21;391.73;-56.51;-41.92;-7.27;-0.89;-9999;-9999;831.74;0.0997;-0.02316193677986312;-9999;-9999
201909070430;15.22;14.9;2.383394186063045;100.7;1.37;286.9;0.1392;0.0;0.0;332.34;390.58;-58.24;-38.19;-18.25;6.24;-9999;-9999;817.33;-0.0761;1.5069195153024948;0.9680181349298246;9.860060129840868
201909070530;14.91;14.7;2.241995464123157;100.75;1.36;294.0;0.148;6.9;2.09;329.95;390.2;-55.45;-38.18;-14.11;2.55;-9999;-9999;799.81;0.071;0.44427439874275887;0.1546143889234928;-9999
201909070630;16.06;14.8;3.4390806562721608;100.79;2.12;312.1;0.3147;136.89;28.04;330.0;401.01;37.85;-25.63;-1.05;16.83;-9999;-9999;794.36;-0.04;10.77909611898812;10.91204857766868;16.091212164310555
201909070730;19.15;14.8;7.36659516524621;100.82;2.91;334.3;0.4293;344.01;67.05;340.1;424.2;192.86;8.54;64.06;60.51;-9999;-9999;763.63;-0.3588;50.46569160652133;48.634727023654435;54.738370460157974
201909070830;22.73;13.700000000000001;13.929140671799404;100.8;2.63;347.0;0.3615;542.21;100.58;355.11;449.22;347.52;29.34;72.79;130.87;-9999;-9999;724.6;-0.4926;126.97784554257892;125.26648995038305;127.87456237466631
201909070930;24.88;14.2;17.2481559603193;100.75;1.5;343.4;0.2442;666.64;119.43;369.11;468.31;448.02;66.76;109.73;228.72;-9999;-9999;706.2;-0.7305;228.72;228.72;219.90549568351636
201909071030;26.67;14.399999999999999;20.5723979040798;100.69;1.5;328.5;0.2842;696.86;122.22;380.94;479.76;475.83;56.41;92.0;271.12;-9999;-9999;690.95;-0.8267;271.12;271.12;259.831099852744
201909071130;27.8;14.9;22.47087741463765;100.64;2.2;314.9;0.3961;776.02;135.98;383.36;488.75;534.66;60.0;134.98;317.92;-9999;-9999;682.99;-0.9101;317.92;317.92;298.83890629042963
201909071230;28.56;14.399999999999999;24.663747920133332;100.6;2.75;309.6;0.444;818.94;143.11;385.7;493.97;567.55;56.31;131.09;334.09;-9999;-9999;683.91;-0.8957;320.7454428888725;314.7313918573145;301.1911115043873
201909071330;29.32;13.700000000000001;27.123226354752887;100.53;2.6;327.0;0.3828;817.29;140.56;382.98;498.79;560.92;64.59;110.06;284.31;-9999;-9999;683.6;-0.6832;284.31;284.31;258.0504943735659
201909071430;30.05;13.4;29.178011105266037;100.43;2.63;322.4;0.4261;719.69;125.22;382.18;500.28;476.38;44.54;103.48;280.64;-9999;-9999;682.29;-0.5584;280.64;280.64;233.97399207869532
201909071530;28.99;14.8;25.250920730901132;100.39;4.37;321.0;0.6669;511.04;94.41;384.91;485.33;316.21;10.77;68.81;209.97;-9999;-9999;680.28;-0.4544;209.97;209.97;194.453965138686
201909071630;26.99;14.1;21.537548827414028;100.41;5.11;310.8;0.8016;306.28;60.65;374.96;466.43;154.16;-11.28;14.99;166.88;-9999;-9999;684.6;-0.331;152.92336474457503;151.40162142028063;138.61076150628583
201909071730;24.57;14.6;16.270493106646803;100.45;5.19;303.3;0.8214;107.21;22.96;364.49;447.54;1.2;-34.5;-32.39;76.61;-9999;-9999;688.99;-0.0881;59.860276317909225;54.35094862458187;48.76867156966342
201909071830;22.18;14.399999999999999;12.320054681624114;100.5;4.34;305.5;0.6608;5.53;1.9;351.55;431.13;-75.95;-48.25;-47.37;35.49;-9999;-9999;696.55;0.1212;3.877376508282462;-9999;-9999
201909071930;20.52;14.1;10.033258750823071;100.56;3.85;316.7;0.5674;0.0;0.0;339.41;420.89;-81.48;-41.84;-46.97;18.82;-9999;-9999;703.33;0.1272;0.7357618426087204;0.0;-9999
201909072030;18.93;13.700000000000001;8.164260728931216;100.63;3.37;317.8;0.4812;0.0;0.0;329.22;411.82;-82.6;-42.49;-40.96;14.18;-9999;-9999;711.43;0.1156;0.541613840031169;1.2817006220112068;-9999
201909072130;17.71;13.5;6.75248457907006;100.65;2.98;307.5;0.4568;0.0;0.0;324.29;404.95;-80.66;-48.43;-50.85;12.41;-9999;-9999;715.11;0.144;0.6603908258454633;0.8508233462430335;-9999
201909072230;17.29;13.700000000000001;6.022290784656674;100.66;2.88;306.7;0.4351;0.0;0.0;321.79;402.16;-80.37;-44.01;-48.01;9.86;-9999;-9999;713.27;0.121;0.11248486498233926;0.33538048730446546;-9999
201909072330;16.47;13.899999999999999;4.822195745942455;100.67;2.79;309.0;0.4136;0.0;0.0;319.51;397.82;-78.31;-37.46;-43.49;7.4;-9999;-9999;715.57;0.1168;0.14808743012600575;0.43068850862632535;-9999
201909080030;15.25;14.0;3.316751740925806;100.69;2.01;334.1;0.275;0.0;0.0;316.4;391.13;-74.73;-41.91;-29.51;2.8;-9999;-9999;725.81;0.0759;0.730184722641543;0.7146519597215981;-9999
201909080130;13.89;13.899999999999999;1.9601881077701204;100.71;1.49;321.7;0.1681;0.0;0.0;314.99;383.86;-68.87;-42.98;-22.75;-0.19;-9999;-9999;744.17;0.1069;-1.3343483392493498;-9999;-9999
201909080230;13.3;13.5;1.762608083093232;100.7;1.29;350.2;0.1158;0.0;0.0;314.99;380.18;-65.19;-38.8;-13.74;-0.72;-9999;-9999;752.2;0.0766;-0.05192989792031418;-9999;-9999
201909080330;13.82;14.0;1.7882283681169877;100.7;1.37;342.3;0.1553;0.0;0.0;317.07;381.83;-64.76;-37.32;-17.95;0.99;-9999;-9999;744.39;0.0402;-9999;-9999;-9999
201909080430;12.12;13.100000000000001;1.0266309399769291;100.73;0.68;96.3;0.0752;0.0;0.0;314.13;373.59;-59.46;-39.52;1.02;1.44;-9999;-9999;784.37;-0.0216;-0.4518736217340473;-0.4518736217340488;-9999
201909080530;11.18;12.6;0.6757052456862684;100.77;0.5;215.4;0.0585;9.07;2.26;313.63;368.67;-48.24;-42.29;0.61;-0.05;-9999;-9999;810.82;-0.0262;-0.5804021218226135;-0.5804021218226172;-9999
201909080630;12.77;13.700000000000001;1.0427980495388969;100.82;0.53;189.3;0.1111;137.69;27.3;316.27;383.19;43.47;-28.67;16.09;17.91;-9999;-9999;789.81;-0.1497;15.422861340508254;29.79228738522472;-9999
201909080730;16.84;15.2;3.9677982492314605;100.84;0.92;224.0;0.1701;339.56;65.3;328.83;413.77;189.32;11.67;69.13;40.14;-9999;-9999;725.71;-0.2326;37.348304030786785;37.83916541282099;36.755667223912
201909080830;19.35;14.8;7.644623200057751;100.84;0.92;290.4;0.1121;531.56;97.17;340.03;435.68;338.74;34.12;129.82;105.92;-9999;-9999;708.29;-0.478;105.92;105.92;96.03712695011563
201909080930;21.15;14.5;10.587887713018485;100.83;0.69;229.0;0.2032;693.38;123.38;349.59;452.01;467.58;64.85;176.3;166.81;-9999;-9999;701.7;-0.5667;165.2201641097177;164.96908969390134;151.16712077655907
201909081030;22.59;14.9;12.495202946210346;100.8;0.49;203.7;0.2201;801.33;138.95;358.31;465.1;555.59;56.81;197.63;172.8;-9999;-9999;695.03;-0.6048;172.8;172.8;178.96125876856965
201909081130;23.84;14.8;14.746738355203743;100.75;1.17;182.2;0.239;865.19;149.15;363.81;473.7;606.14;55.37;227.39;203.01;-9999;-9999;691.49;-0.627;203.01;203.01;189.74290992453905
201909081230;25.39;15.0;17.419103386513257;100.7;1.24;261.2;0.2995;874.82;147.62;369.46;482.58;614.07;65.12;231.16;240.68;-9999;-9999;686.27;-0.6663;240.68;240.68;218.36970499170093
201909081330;26.39;15.2;19.19932190992831;100.62;1.43;263.0;0.2785;822.4;137.96;373.8;485.97;572.28;62.36;194.17;247.24;-9999;-9999;681.82;-0.6151;247.24;247.24;222.58782291979705
201909081430;26.96;15.4;20.174724585833744;100.55;2.02;302.7;0.3846;703.52;120.97;375.7;484.08;474.16;37.03;150.88;256.41;-9999;-9999;678.28;-0.6187;256.41;256.41;236.0410510496437
201909081530;27.11;15.4;20.489816813292123;100.5;2.4;323.2;0.3832;531.77;94.82;375.63;477.15;335.43;26.57;72.17;196.87;-9999;-9999;678.6;-0.449;196.87;196.87;186.27258270383697
201909081630;27.05;15.5;20.26348836307669;100.47;2.23;325.6;0.3377;324.74;61.47;374.2;468.18;169.29;-2.46;9.77;128.26;-9999;-9999;681.64;-0.2717;126.46258500184389;126.73983757189454;120.46013735625714
201909081730;26.21;15.4;18.63526795438142;100.46;2.47;329.7;0.3713;118.27;24.3;368.02;454.37;7.61;-17.82;-46.45;76.55;-9999;-9999;688.78;-0.0673;55.888725052168965;56.15563613410206;33.09224430402438
201909081830;23.44;15.8;13.042692246644172;100.46;1.4;320.6;0.1431;3.43;1.2;358.62;431.81;-70.96;-34.62;-27.31;14.81;-9999;-9999;706.54;0.0894;0.05185822353796788;0.0;14.464077706976525
201909081930;21.36;15.700000000000001;9.713374045267402;100.52;1.99;303.6;0.2692;0.0;0.0;349.77;423.05;-73.27;-35.68;-41.42;13.43;-9999;-9999;715.49;0.1359;0.4549409465179391;0.19910129908843463;12.90817322505651
201909082030;20.21;15.3;8.375331547251175;100.57;1.87;313.5;0.2582;0.0;0.0;344.98;417.12;-72.14;-35.98;-35.78;10.98;-9999;-9999;715.79;0.1193;0.11524194795216543;0.0;3.539576796423159
201909082130;17.96;15.0;5.5739863244846575;100.59;1.3;315.3;0.1341;0.0;0.0;337.25;404.05;-66.8;-39.95;-19.84;4.98;-9999;-9999;727.81;0.1017;0.0;0.0;-9999
201909082230;16.87;14.8;4.404333384944412;100.59;1.07;329.1;0.0912;0.0;0.0;332.56;396.11;-63.55;-38.73;-12.53;2.71;-9999;-9999;734.98;0.0663;0.061941264793708574;0.0;1.2887821699952353
201909082330;15.81;14.5;3.449909006675224;100.56;1.12;333.1;0.077;0.0;0.0;329.23;389.66;-60.43;-38.39;-11.39;1.5;-9999;-9999;763.23;0.0908;0.11158296125078412;-9999;-9999
201909090030;14.61;13.899999999999999;2.7172735744106973;100.56;0.42;314.8;0.0662;0.0;0.0;325.57;381.28;-55.72;-46.9;3.57;1.88;-9999;-9999;784.67;-0.0559;0.8024633187893474;-9999;-9999
